customer_id,user_id,event_id,event_type,event_timestamp
10,260,2503,POSTURE_CHANGE,2020-12-16 19:16:48
4,109,1538,MAILFILTER,2020-08-02 23:31:37
6,166,4403,DATA_DOWNLOAD,2020-02-05 00:31:23
6,108,1483,MAILFILTER,2020-09-01 20:27:52
2,40,3278,SIGN_IN,2020-03-03 14:28:21
4,59,2417,MAILFILTER,2020-01-15 05:58:05
7,25,6553,SIGN_IN,2020-09-26 03:37:18
10,260,9216,MAILFILTER,2020-08-13 09:53:44
3,314,3353,MAILFILTER,2020-07-29 22:44:22
7,201,1517,SIGN_IN,2020-11-12 00:28:28
5,12,8481,MAILFILTER,2020-07-15 09:43:25
3,176,2088,SIGN_IN,2020-03-30 17:13:48
7,129,8561,SIGN_IN,2020-12-16 07:59:25
10,81,6935,MAILFILTER,2020-10-25 13:44:37
2,135,8938,SIGN_IN,2020-11-04 08:11:36
3,50,1824,SIGN_IN,2020-08-19 04:08:02
3,303,7813,POSTURE_CHANGE,2020-03-20 11:25:03
1,1,8576,DATA_DOWNLOAD,2020-12-22 03:25:17
4,191,4652,SIGN_IN,2020-08-15 05:12:29
3,353,7408,POSTURE_CHANGE,2020-12-24 12:13:15
2,52,7848,MAILFILTER,2020-04-10 11:12:35
7,75,6489,POSTURE_CHANGE,2020-03-15 13:29:13
10,1,8650,SIGN_IN,2020-10-25 12:39:24
8,94,6067,MAILFILTER,2020-05-31 21:27:37
10,256,4232,SIGN_IN,2020-08-13 01:56:25
8,137,5884,DATA_DOWNLOAD,2020-01-22 21:14:49
8,55,9831,MAILFILTER,2020-07-03 11:55:45
3,347,8114,MAILFILTER,2020-01-31 21:22:07
6,187,9406,DATA_DOWNLOAD,2020-11-04 01:21:46
9,37,8136,POSTURE_CHANGE,2020-09-04 15:36:49
2,30,4087,MAILFILTER,2020-08-16 03:31:27
2,114,5160,POSTURE_CHANGE,2020-05-14 16:52:55
3,380,5772,POSTURE_CHANGE,2020-11-16 23:25:11
2,78,4640,SIGN_IN,2020-05-04 05:31:06
4,18,4060,POSTURE_CHANGE,2020-09-17 16:20:33
7,29,2443,POSTURE_CHANGE,2020-04-28 12:13:51
5,11,8149,DATA_DOWNLOAD,2020-07-31 21:09:00
3,282,1955,POSTURE_CHANGE,2020-08-15 18:10:47
7,235,7363,DATA_DOWNLOAD,2020-01-14 09:46:35
4,140,9080,MAILFILTER,2020-12-16 23:00:36
2,14,5257,POSTURE_CHANGE,2020-03-07 03:45:11
7,386,2393,DATA_DOWNLOAD,2020-08-21 17:07:55
2,128,7899,MAILFILTER,2020-02-07 05:33:16
10,74,1655,MAILFILTER,2020-08-26 07:04:49
7,282,7162,MAILFILTER,2020-01-30 07:44:19
7,368,1804,MAILFILTER,2020-02-24 17:47:20
3,25,2620,SIGN_IN,2020-04-02 22:14:09
10,282,5055,MAILFILTER,2020-12-02 03:37:15
7,8,2702,DATA_DOWNLOAD,2020-02-16 12:29:27
6,171,3104,MAILFILTER,2020-02-11 21:42:17
3,66,4319,DATA_DOWNLOAD,2020-02-22 03:56:09
10,258,2052,MAILFILTER,2020-10-04 13:29:50
10,214,4400,DATA_DOWNLOAD,2020-08-13 17:58:16
8,208,4362,MAILFILTER,2020-05-16 13:56:51
7,51,4943,DATA_DOWNLOAD,2020-05-18 05:38:53
1,51,9742,POSTURE_CHANGE,2020-01-15 01:14:12
7,47,6090,POSTURE_CHANGE,2020-04-07 23:38:16
6,170,7812,POSTURE_CHANGE,2020-08-17 02:21:35
4,65,5506,SIGN_IN,2020-09-07 14:15:17
3,93,8844,SIGN_IN,2020-06-10 18:30:53
8,181,4193,POSTURE_CHANGE,2020-10-28 18:12:33
8,155,7704,POSTURE_CHANGE,2020-02-25 00:03:40
1,45,3704,SIGN_IN,2020-07-31 08:47:52
4,171,2305,MAILFILTER,2020-07-10 00:02:49
7,212,4795,DATA_DOWNLOAD,2020-11-06 12:59:07
4,84,5760,POSTURE_CHANGE,2020-08-07 07:58:05
7,223,6232,DATA_DOWNLOAD,2020-07-12 00:03:11
7,51,7080,DATA_DOWNLOAD,2020-09-08 19:52:28
8,29,2796,POSTURE_CHANGE,2020-06-22 10:31:53
3,159,1832,MAILFILTER,2020-09-03 11:52:55
8,161,4196,POSTURE_CHANGE,2020-07-30 17:34:18
3,286,6284,SIGN_IN,2020-04-25 01:00:52
10,6,1287,MAILFILTER,2020-01-26 01:43:21
4,237,7417,MAILFILTER,2020-01-22 09:34:45
6,146,3946,MAILFILTER,2020-04-24 14:22:08
10,54,7075,MAILFILTER,2020-12-25 13:33:02
10,282,6401,SIGN_IN,2020-04-04 14:14:54
7,251,2191,DATA_DOWNLOAD,2020-07-13 05:48:47
2,187,5534,MAILFILTER,2020-09-02 08:55:02
8,27,1071,DATA_DOWNLOAD,2020-03-23 03:38:49
3,246,9489,POSTURE_CHANGE,2020-09-01 12:14:14
10,175,2266,DATA_DOWNLOAD,2020-04-15 15:37:02
6,102,7930,POSTURE_CHANGE,2020-02-04 14:12:02
3,323,1000,DATA_DOWNLOAD,2020-11-20 10:33:50
6,68,6109,MAILFILTER,2020-08-01 04:59:02
10,225,4014,DATA_DOWNLOAD,2020-09-02 16:31:55
6,11,9327,POSTURE_CHANGE,2020-06-03 22:48:08
10,213,5867,POSTURE_CHANGE,2020-05-09 17:45:05
2,48,2265,SIGN_IN,2020-06-21 05:29:59
10,264,8793,DATA_DOWNLOAD,2020-05-13 02:24:26
3,373,7101,POSTURE_CHANGE,2020-02-16 05:58:27
7,360,9204,POSTURE_CHANGE,2020-01-21 00:45:37
3,113,9297,MAILFILTER,2020-08-26 08:24:35
6,129,7123,POSTURE_CHANGE,2020-09-14 09:08:21
7,235,3174,POSTURE_CHANGE,2020-09-18 20:51:18
8,131,1985,SIGN_IN,2020-06-15 23:00:40
4,12,3285,MAILFILTER,2020-11-02 23:45:34
10,103,3880,SIGN_IN,2020-06-21 06:36:04
7,283,2187,MAILFILTER,2020-04-19 22:55:35
2,156,7247,SIGN_IN,2020-07-09 09:11:24
3,256,3548,DATA_DOWNLOAD,2020-06-20 13:23:26
2,82,9253,POSTURE_CHANGE,2020-08-15 01:20:14
3,316,2010,DATA_DOWNLOAD,2020-03-04 02:25:39
10,74,5239,SIGN_IN,2020-04-09 21:10:15
8,83,6096,SIGN_IN,2020-09-05 10:19:32
6,72,8928,SIGN_IN,2020-11-29 18:53:41
8,194,1404,DATA_DOWNLOAD,2020-10-26 21:35:36
4,247,2428,DATA_DOWNLOAD,2020-07-16 19:26:25
6,169,4613,POSTURE_CHANGE,2020-01-19 23:10:24
4,179,8047,MAILFILTER,2020-08-16 10:55:26
5,11,7383,MAILFILTER,2020-04-16 23:40:04
3,389,1496,POSTURE_CHANGE,2020-09-05 19:01:33
7,381,6110,MAILFILTER,2020-04-23 17:30:35
3,167,5058,SIGN_IN,2020-12-28 02:12:56
10,81,6593,DATA_DOWNLOAD,2020-09-22 11:32:16
8,190,5134,MAILFILTER,2020-01-11 00:13:05
10,23,8279,MAILFILTER,2020-04-28 16:03:04
7,155,7196,SIGN_IN,2020-06-08 20:19:02
6,46,1513,DATA_DOWNLOAD,2020-06-22 06:49:30
7,76,2973,MAILFILTER,2020-03-17 00:18:01
4,264,1058,SIGN_IN,2020-11-03 08:55:21
4,172,5833,SIGN_IN,2020-06-23 18:19:31
8,188,6495,DATA_DOWNLOAD,2020-01-24 11:38:47
3,129,2424,POSTURE_CHANGE,2020-09-15 15:40:26
3,332,4364,MAILFILTER,2020-02-28 20:38:53
10,247,4829,DATA_DOWNLOAD,2020-11-08 20:39:33
8,128,2298,POSTURE_CHANGE,2020-06-30 19:42:23
3,316,2067,SIGN_IN,2020-09-06 23:51:07
4,56,9290,DATA_DOWNLOAD,2020-12-14 13:52:09
6,213,4366,DATA_DOWNLOAD,2020-10-17 09:28:54
7,382,1652,POSTURE_CHANGE,2020-10-09 13:44:49
4,199,6478,DATA_DOWNLOAD,2020-11-27 11:57:54
8,144,8538,DATA_DOWNLOAD,2020-05-19 15:49:56
3,171,4238,POSTURE_CHANGE,2020-03-12 01:13:54
3,147,9987,DATA_DOWNLOAD,2020-10-05 05:43:51
8,175,8042,MAILFILTER,2020-01-23 19:30:16
7,256,8053,SIGN_IN,2020-07-06 08:04:25
7,200,4928,DATA_DOWNLOAD,2020-12-13 18:44:45
6,190,9058,MAILFILTER,2020-06-17 08:08:42
8,199,1114,MAILFILTER,2020-04-27 22:17:42
3,208,8574,POSTURE_CHANGE,2020-04-06 01:37:25
10,129,2212,POSTURE_CHANGE,2020-11-30 13:44:09
4,253,8098,DATA_DOWNLOAD,2020-10-26 02:31:52
4,89,8145,MAILFILTER,2020-09-16 22:14:33
6,180,5486,POSTURE_CHANGE,2020-09-10 02:53:09
3,185,6157,DATA_DOWNLOAD,2020-09-09 23:44:54
3,45,9501,SIGN_IN,2020-09-23 02:01:42
2,134,5145,POSTURE_CHANGE,2020-09-17 23:03:09
3,53,5191,MAILFILTER,2020-10-16 16:13:07
7,84,2720,SIGN_IN,2020-08-27 22:19:24
2,38,2820,SIGN_IN,2020-07-08 13:01:46
2,57,7673,POSTURE_CHANGE,2020-02-13 23:42:24
7,112,9401,POSTURE_CHANGE,2020-02-17 09:27:13
8,96,8356,SIGN_IN,2020-01-28 02:42:27
3,406,4532,SIGN_IN,2020-09-14 03:11:06
8,192,5072,SIGN_IN,2020-10-27 02:32:30
3,229,9818,POSTURE_CHANGE,2020-11-14 02:05:35
8,143,2723,MAILFILTER,2020-12-21 15:14:16
8,12,4668,SIGN_IN,2020-03-10 17:04:43
4,96,4805,DATA_DOWNLOAD,2020-01-15 20:36:03
1,52,1273,POSTURE_CHANGE,2020-02-14 23:31:29
3,266,9126,SIGN_IN,2020-11-08 07:56:37
3,44,7938,POSTURE_CHANGE,2020-10-04 22:38:19
2,31,6700,DATA_DOWNLOAD,2020-07-03 05:44:49
4,107,8281,DATA_DOWNLOAD,2020-10-05 10:57:08
2,188,3340,POSTURE_CHANGE,2020-02-20 15:41:39
2,5,7204,POSTURE_CHANGE,2020-07-01 18:57:36
8,35,8557,MAILFILTER,2020-01-26 18:20:21
4,126,3918,SIGN_IN,2020-07-03 08:16:24
8,191,6712,POSTURE_CHANGE,2020-04-25 21:59:49
1,48,4751,MAILFILTER,2020-03-05 16:45:56
10,88,4838,DATA_DOWNLOAD,2020-12-02 02:26:49
6,60,6114,POSTURE_CHANGE,2020-04-15 19:32:56
4,170,9447,MAILFILTER,2020-04-01 18:49:13
2,185,8377,DATA_DOWNLOAD,2020-08-02 12:16:53
4,121,2817,DATA_DOWNLOAD,2020-03-14 00:13:36
10,30,2240,DATA_DOWNLOAD,2020-10-20 16:40:08
10,206,8008,DATA_DOWNLOAD,2020-03-22 11:33:08
4,238,5724,POSTURE_CHANGE,2020-04-23 17:41:17
1,38,9651,MAILFILTER,2020-07-24 00:07:18
4,137,1088,DATA_DOWNLOAD,2020-06-22 16:32:06
3,135,2217,MAILFILTER,2020-05-05 17:36:43
8,14,6008,POSTURE_CHANGE,2020-03-28 10:33:55
10,205,5276,MAILFILTER,2020-02-14 22:50:09
6,109,7350,MAILFILTER,2020-03-08 23:26:49
7,368,8215,SIGN_IN,2020-04-25 11:20:27
10,203,4328,MAILFILTER,2020-02-15 23:11:14
10,148,1582,DATA_DOWNLOAD,2020-03-05 08:08:57
4,95,2998,DATA_DOWNLOAD,2020-04-02 22:49:10
10,134,5648,MAILFILTER,2020-06-20 14:36:44
6,216,4887,DATA_DOWNLOAD,2020-03-12 22:28:26
8,189,2152,MAILFILTER,2020-05-26 14:01:13
7,117,3911,DATA_DOWNLOAD,2020-03-19 02:23:27
1,27,7356,SIGN_IN,2020-06-25 10:36:37
3,190,9698,POSTURE_CHANGE,2020-05-10 10:24:14
2,23,1077,DATA_DOWNLOAD,2020-08-04 09:24:55
7,17,7937,MAILFILTER,2020-10-18 23:18:24
4,199,9144,SIGN_IN,2020-12-16 00:51:26
2,41,4972,DATA_DOWNLOAD,2020-12-15 22:35:34
6,67,3642,POSTURE_CHANGE,2020-03-08 02:36:08
6,90,4600,SIGN_IN,2020-11-15 01:46:55
2,16,3453,MAILFILTER,2020-11-09 05:15:02
9,11,5114,MAILFILTER,2020-10-01 02:23:55
4,133,2517,POSTURE_CHANGE,2020-05-23 23:04:07
10,75,4655,DATA_DOWNLOAD,2020-10-30 20:13:09
6,24,3561,SIGN_IN,2020-01-20 03:48:54
7,343,6892,SIGN_IN,2020-12-08 12:14:21
4,90,7801,POSTURE_CHANGE,2020-04-26 20:10:43
3,151,1555,DATA_DOWNLOAD,2020-04-21 10:26:49
3,140,1500,MAILFILTER,2020-06-11 13:37:47
2,19,6185,DATA_DOWNLOAD,2020-07-06 21:15:44
3,154,2691,POSTURE_CHANGE,2020-12-13 19:13:26
3,93,9310,DATA_DOWNLOAD,2020-06-24 20:34:09
8,167,6295,SIGN_IN,2020-12-28 04:52:30
3,324,1463,MAILFILTER,2020-11-23 09:46:57
2,117,2790,SIGN_IN,2020-09-15 09:58:07
10,153,3355,MAILFILTER,2020-06-05 17:27:37
4,27,6407,POSTURE_CHANGE,2020-01-31 22:40:22
3,311,8744,DATA_DOWNLOAD,2020-08-13 05:27:45
8,44,6584,DATA_DOWNLOAD,2020-06-13 13:06:59
8,53,6551,MAILFILTER,2020-01-15 16:28:57
7,53,2062,MAILFILTER,2020-04-26 15:13:51
7,229,8018,MAILFILTER,2020-04-10 09:27:08
2,194,9701,SIGN_IN,2020-06-09 21:22:24
7,77,5300,POSTURE_CHANGE,2020-03-24 13:33:46
3,360,1520,SIGN_IN,2020-07-26 02:12:30
3,15,6933,MAILFILTER,2020-03-19 19:59:32
2,187,1506,MAILFILTER,2020-08-28 00:42:03
8,22,4245,POSTURE_CHANGE,2020-01-24 23:42:17
3,120,4292,DATA_DOWNLOAD,2020-04-05 21:53:32
10,58,2601,MAILFILTER,2020-10-05 08:20:09
7,366,1442,SIGN_IN,2020-06-24 21:45:52
4,129,8402,MAILFILTER,2020-08-23 09:41:56
2,7,5421,POSTURE_CHANGE,2020-06-30 18:26:44
4,267,6626,DATA_DOWNLOAD,2020-07-28 07:02:36
7,177,3252,POSTURE_CHANGE,2020-09-14 02:27:34
7,185,3197,DATA_DOWNLOAD,2020-10-06 15:35:21
10,157,4710,SIGN_IN,2020-11-22 08:09:57
3,163,5014,SIGN_IN,2020-01-09 15:11:29
7,298,9633,SIGN_IN,2020-05-27 01:18:07
8,86,1436,SIGN_IN,2020-07-02 21:32:07
7,275,6349,DATA_DOWNLOAD,2020-12-29 12:34:37
6,57,7142,SIGN_IN,2020-11-25 14:35:18
4,126,4947,MAILFILTER,2020-10-14 07:33:40
3,39,1155,POSTURE_CHANGE,2020-05-09 21:39:14
6,45,3846,MAILFILTER,2020-03-19 10:36:41
3,129,3483,SIGN_IN,2020-04-29 16:38:17
10,257,4663,SIGN_IN,2020-03-18 04:43:42
4,215,3263,SIGN_IN,2020-01-18 23:32:34
7,243,3166,DATA_DOWNLOAD,2020-02-20 19:25:17
3,256,3762,MAILFILTER,2020-07-23 16:35:56
7,84,2137,DATA_DOWNLOAD,2020-09-03 08:33:05
8,213,9919,POSTURE_CHANGE,2020-05-28 19:27:41
10,189,9137,DATA_DOWNLOAD,2020-06-05 22:28:26
2,47,4692,SIGN_IN,2020-02-14 00:31:55
10,219,1739,DATA_DOWNLOAD,2020-07-31 12:19:46
8,11,8752,DATA_DOWNLOAD,2020-08-26 12:46:33
10,20,7138,POSTURE_CHANGE,2020-01-09 06:41:14
6,218,7318,MAILFILTER,2020-12-23 19:14:27
3,257,3909,POSTURE_CHANGE,2020-04-09 10:47:52
2,141,5269,POSTURE_CHANGE,2020-04-29 20:42:50
3,392,7550,POSTURE_CHANGE,2020-10-23 05:34:50
5,6,1272,SIGN_IN,2020-04-28 04:05:35
5,8,9513,DATA_DOWNLOAD,2020-10-16 13:38:07
2,201,2600,SIGN_IN,2020-06-18 17:25:14
3,165,5173,SIGN_IN,2020-06-20 12:15:09
4,248,3972,DATA_DOWNLOAD,2020-03-23 08:21:18
8,122,6523,DATA_DOWNLOAD,2020-04-10 06:04:11
7,228,7509,POSTURE_CHANGE,2020-01-20 17:09:46
10,285,2662,SIGN_IN,2020-01-27 09:14:24
3,323,6507,DATA_DOWNLOAD,2020-07-30 00:04:21
1,9,9543,MAILFILTER,2020-06-04 06:28:01
10,183,6463,SIGN_IN,2020-07-28 01:05:37
5,1,7799,DATA_DOWNLOAD,2020-12-11 07:43:51
10,98,2252,SIGN_IN,2020-07-18 13:34:48
7,311,4812,DATA_DOWNLOAD,2020-04-26 18:21:49
7,41,7933,MAILFILTER,2020-01-06 01:05:56
3,73,7825,MAILFILTER,2020-08-13 00:57:28
3,230,3637,DATA_DOWNLOAD,2020-12-09 19:51:37
3,320,4279,DATA_DOWNLOAD,2020-07-03 12:45:36
2,82,7304,POSTURE_CHANGE,2020-08-15 12:34:44
9,24,4673,DATA_DOWNLOAD,2020-10-12 10:58:15
7,234,6272,DATA_DOWNLOAD,2020-06-29 01:53:52
4,15,6373,SIGN_IN,2020-01-14 02:19:09
6,131,2159,MAILFILTER,2020-07-23 06:13:06
3,116,8571,DATA_DOWNLOAD,2020-06-14 01:28:33
8,153,6756,SIGN_IN,2020-04-20 19:33:17
7,269,9843,MAILFILTER,2020-09-30 00:24:52
7,4,5931,SIGN_IN,2020-09-15 11:23:04
7,37,5163,MAILFILTER,2020-03-10 20:23:51
10,67,9586,MAILFILTER,2020-11-28 08:05:21
2,9,1528,SIGN_IN,2020-06-25 15:18:01
9,10,5584,POSTURE_CHANGE,2020-11-20 22:17:11
3,61,8580,DATA_DOWNLOAD,2020-08-31 22:54:20
4,137,9191,MAILFILTER,2020-11-18 14:47:32
7,145,7590,DATA_DOWNLOAD,2020-09-17 10:09:17
8,214,9786,POSTURE_CHANGE,2020-10-15 00:21:54
7,35,6374,DATA_DOWNLOAD,2020-11-14 11:02:30
10,4,7088,SIGN_IN,2020-03-22 22:42:55
10,215,1502,SIGN_IN,2020-05-13 06:50:11
7,180,8527,POSTURE_CHANGE,2020-08-30 13:05:16
8,10,8620,POSTURE_CHANGE,2020-08-24 16:26:33
6,100,6709,SIGN_IN,2020-10-26 00:52:36
3,340,1375,SIGN_IN,2020-10-25 13:22:28
7,229,9912,MAILFILTER,2020-08-28 02:07:03
7,23,2369,DATA_DOWNLOAD,2020-03-26 22:57:45
2,70,6028,DATA_DOWNLOAD,2020-09-25 21:00:48
2,177,2234,SIGN_IN,2020-01-05 17:05:56
7,62,5908,MAILFILTER,2020-07-29 02:20:19
4,191,5322,MAILFILTER,2020-01-08 22:49:54
3,21,1207,MAILFILTER,2020-03-29 18:18:19
7,199,7641,DATA_DOWNLOAD,2020-10-22 23:43:24
2,103,2562,SIGN_IN,2020-07-05 20:30:34
3,94,3313,POSTURE_CHANGE,2020-12-17 09:21:54
7,291,5228,MAILFILTER,2020-07-21 06:31:09
2,90,3706,POSTURE_CHANGE,2020-09-09 09:37:42
7,371,6540,DATA_DOWNLOAD,2020-09-12 07:57:17
3,153,3507,SIGN_IN,2020-04-02 08:04:31
8,208,7392,MAILFILTER,2020-01-12 11:16:11
7,281,5108,SIGN_IN,2020-10-25 21:13:58
3,152,9810,DATA_DOWNLOAD,2020-10-05 09:33:57
1,27,9752,POSTURE_CHANGE,2020-07-16 13:06:16
2,74,6462,MAILFILTER,2020-02-06 21:50:56
9,19,4071,MAILFILTER,2020-01-20 05:59:42
2,179,1241,POSTURE_CHANGE,2020-10-15 08:09:23
4,13,1368,DATA_DOWNLOAD,2020-01-05 11:07:51
8,89,3228,POSTURE_CHANGE,2020-08-16 07:20:02
7,80,8994,MAILFILTER,2020-11-25 00:14:45
3,328,6210,DATA_DOWNLOAD,2020-06-19 12:12:20
3,249,6107,POSTURE_CHANGE,2020-03-29 07:15:27
3,98,4047,POSTURE_CHANGE,2020-11-29 00:46:12
10,80,9186,MAILFILTER,2020-06-30 05:34:42
2,10,2602,SIGN_IN,2020-01-10 18:12:50
7,43,9612,SIGN_IN,2020-07-23 12:34:43
3,256,2324,SIGN_IN,2020-01-09 15:16:20
2,178,3735,DATA_DOWNLOAD,2020-01-25 01:41:40
8,145,2678,POSTURE_CHANGE,2020-10-04 14:10:11
10,7,7915,SIGN_IN,2020-03-21 05:40:07
8,175,1614,SIGN_IN,2020-09-30 08:34:01
9,2,7278,DATA_DOWNLOAD,2020-02-13 12:54:00
4,116,7177,MAILFILTER,2020-09-08 03:35:09
7,351,2221,SIGN_IN,2020-12-03 21:12:00
2,116,5864,MAILFILTER,2020-03-11 10:14:12
7,46,6442,POSTURE_CHANGE,2020-08-05 23:27:11
3,309,1146,SIGN_IN,2020-10-11 10:27:25
10,244,8479,DATA_DOWNLOAD,2020-02-23 15:32:02
4,67,4851,MAILFILTER,2020-04-14 14:49:03
4,138,3514,MAILFILTER,2020-06-04 16:41:39
6,107,1507,MAILFILTER,2020-10-10 13:31:11
3,361,6257,MAILFILTER,2020-12-16 08:18:18
8,50,9194,DATA_DOWNLOAD,2020-09-06 17:56:11
8,46,3542,SIGN_IN,2020-01-09 05:31:16
7,317,5076,POSTURE_CHANGE,2020-03-04 13:16:43
2,170,4988,MAILFILTER,2020-11-25 03:29:46
6,202,9611,DATA_DOWNLOAD,2020-02-03 17:52:27
7,91,3400,POSTURE_CHANGE,2020-11-03 04:17:40
3,22,4405,SIGN_IN,2020-10-14 13:17:13
4,195,9034,MAILFILTER,2020-11-08 23:40:31
6,107,8425,POSTURE_CHANGE,2020-05-20 06:57:39
4,268,8552,POSTURE_CHANGE,2020-12-11 11:13:00
10,76,7361,DATA_DOWNLOAD,2020-11-27 06:37:03
7,232,2774,DATA_DOWNLOAD,2020-10-16 09:23:26
8,56,3959,MAILFILTER,2020-07-14 23:33:17
7,266,1525,MAILFILTER,2020-04-04 16:31:27
6,38,8326,SIGN_IN,2020-02-12 02:02:57
7,326,2744,DATA_DOWNLOAD,2020-01-03 10:55:51
7,201,1802,DATA_DOWNLOAD,2020-05-25 07:46:14
10,104,4428,MAILFILTER,2020-11-12 16:40:47
3,118,4242,MAILFILTER,2020-06-09 20:00:26
2,79,6798,POSTURE_CHANGE,2020-04-18 06:53:58
10,118,8498,SIGN_IN,2020-10-28 06:15:42
4,90,9131,SIGN_IN,2020-06-08 09:24:46
8,81,2582,SIGN_IN,2020-07-31 17:16:23
10,267,1365,MAILFILTER,2020-04-15 09:22:49
8,147,4079,POSTURE_CHANGE,2020-03-13 17:36:40
2,153,3087,POSTURE_CHANGE,2020-10-17 02:29:06
6,51,5359,POSTURE_CHANGE,2020-03-05 12:45:26
6,195,3524,MAILFILTER,2020-11-28 17:50:29
7,81,9217,POSTURE_CHANGE,2020-10-19 00:11:43
4,221,8006,MAILFILTER,2020-06-15 04:12:40
3,43,1032,POSTURE_CHANGE,2020-02-08 04:02:25
6,52,7439,MAILFILTER,2020-05-21 11:10:55
10,67,6288,MAILFILTER,2020-01-23 01:53:28
10,145,3750,DATA_DOWNLOAD,2020-08-25 12:05:01
7,235,4542,SIGN_IN,2020-03-09 15:51:28
4,60,6393,POSTURE_CHANGE,2020-06-09 13:34:51
8,185,6438,SIGN_IN,2020-02-13 04:19:50
1,28,9621,POSTURE_CHANGE,2020-10-12 02:28:09
3,223,4850,MAILFILTER,2020-06-21 04:30:12
4,194,6528,SIGN_IN,2020-11-28 03:54:30
7,146,4361,POSTURE_CHANGE,2020-06-27 15:36:54
7,310,4433,POSTURE_CHANGE,2020-08-25 15:50:42
8,199,1660,POSTURE_CHANGE,2020-03-12 18:25:54
7,114,2420,SIGN_IN,2020-04-11 01:41:47
3,280,2908,DATA_DOWNLOAD,2020-02-12 04:35:51
3,362,7623,POSTURE_CHANGE,2020-02-25 16:56:16
7,291,7771,POSTURE_CHANGE,2020-09-12 02:28:59
8,176,1169,SIGN_IN,2020-05-26 08:05:17
6,202,7161,DATA_DOWNLOAD,2020-04-16 22:59:24
2,91,3586,POSTURE_CHANGE,2020-02-25 00:22:29
6,224,5398,MAILFILTER,2020-01-30 19:39:23
6,135,7598,POSTURE_CHANGE,2020-09-09 17:16:45
2,190,3023,SIGN_IN,2020-08-06 19:25:15
7,13,2135,DATA_DOWNLOAD,2020-07-13 10:45:57
6,81,2938,SIGN_IN,2020-05-19 10:57:02
10,186,7254,DATA_DOWNLOAD,2020-12-14 10:22:01
10,203,4200,DATA_DOWNLOAD,2020-11-17 07:20:08
2,138,5962,SIGN_IN,2020-10-17 18:47:52
3,40,4056,SIGN_IN,2020-03-11 09:14:06
8,51,7533,MAILFILTER,2020-12-19 08:44:32
10,22,6788,DATA_DOWNLOAD,2020-05-16 11:00:53
7,224,5994,MAILFILTER,2020-07-13 10:41:40
4,13,5526,DATA_DOWNLOAD,2020-08-16 20:22:54
6,44,9743,SIGN_IN,2020-06-13 17:01:42
2,55,2610,DATA_DOWNLOAD,2020-03-08 08:04:57
10,14,2121,DATA_DOWNLOAD,2020-12-21 22:13:00
7,250,5980,DATA_DOWNLOAD,2020-09-14 17:43:11
7,193,1460,DATA_DOWNLOAD,2020-10-31 23:14:19
4,37,1994,SIGN_IN,2020-12-27 04:53:48
3,15,5854,SIGN_IN,2020-06-23 17:09:20
7,238,1352,POSTURE_CHANGE,2020-12-27 15:34:29
4,202,1536,MAILFILTER,2020-03-22 11:07:57
3,198,4042,SIGN_IN,2020-05-18 03:26:19
6,207,8930,MAILFILTER,2020-10-02 04:30:24
6,75,9730,MAILFILTER,2020-12-10 19:02:41
6,29,2437,SIGN_IN,2020-07-30 11:56:50
9,19,3563,SIGN_IN,2020-02-10 03:28:41
3,39,3564,MAILFILTER,2020-11-12 15:46:25
4,147,6937,POSTURE_CHANGE,2020-12-17 19:07:22
7,243,1020,DATA_DOWNLOAD,2020-04-17 23:18:36
6,14,3097,SIGN_IN,2020-04-03 04:21:55
8,200,7608,POSTURE_CHANGE,2020-04-10 23:54:03
4,38,2012,MAILFILTER,2020-02-21 13:47:24
2,130,3678,DATA_DOWNLOAD,2020-05-06 09:13:44
9,55,6480,POSTURE_CHANGE,2020-03-11 17:54:24
8,41,5341,POSTURE_CHANGE,2020-01-28 08:07:03
3,78,3966,POSTURE_CHANGE,2020-01-02 01:06:34
4,122,4656,SIGN_IN,2020-03-03 03:12:39
3,146,4158,MAILFILTER,2020-04-04 12:10:46
3,217,6350,MAILFILTER,2020-12-28 15:06:07
3,179,3018,MAILFILTER,2020-05-08 16:39:21
8,106,2017,SIGN_IN,2020-02-11 00:39:08
4,40,1289,SIGN_IN,2020-12-19 03:41:51
4,262,6277,SIGN_IN,2020-10-17 17:43:14
2,148,3161,SIGN_IN,2020-11-04 19:52:57
3,22,7757,DATA_DOWNLOAD,2020-01-14 21:22:27
5,7,5106,POSTURE_CHANGE,2020-04-09 14:44:00
8,194,9583,POSTURE_CHANGE,2020-02-26 19:26:37
7,78,7798,MAILFILTER,2020-01-04 13:25:27
8,215,9488,POSTURE_CHANGE,2020-04-29 05:18:20
8,48,3320,SIGN_IN,2020-01-26 02:21:43
3,128,4469,MAILFILTER,2020-11-11 00:30:59
7,337,4219,SIGN_IN,2020-07-09 03:18:16
7,159,7650,DATA_DOWNLOAD,2020-02-09 03:21:48
6,118,7125,POSTURE_CHANGE,2020-10-13 22:01:25
7,161,3327,MAILFILTER,2020-10-13 02:39:36
6,146,6082,SIGN_IN,2020-05-13 23:07:48
2,174,9849,DATA_DOWNLOAD,2020-08-07 06:27:26
3,256,2021,SIGN_IN,2020-04-24 03:28:30
3,58,7458,DATA_DOWNLOAD,2020-01-05 16:10:04
10,260,2904,SIGN_IN,2020-09-24 14:11:16
7,348,6973,POSTURE_CHANGE,2020-02-22 02:30:36
